NU_SEQUENCIAL;NU_ANO;CO_ESCOLA;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO
384270;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;1;1;1;1;1419.0;1385.0;1398.0;1407.0;608.2;408.0;353.6;572.5;BDEDECBDBEAACDCBEDBDBCBBECEEDBBAACCEEEBDDDDBD;BAEBCEABCDDAAEBBCADEBDCBEBBADCCABABECDBBEBACE;EABADBCBEEABCDACBDBDEEBBACECBCADADBBCDEBABCDD;DBBACCBADDDDEBCBDBCBBDABDABADCDBEBDCCDCBDBEDB;0;BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE;1.0;120.0;140.0;120.0;160.0;160.0;700.0
2620852;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;1;1;1;1;1420.0;1383.0;1395.0;1408.0;579.9;602.3;565.5;416.3;EBEBCCCDAEECCDBDEEBABAECBDBEBCEBCACCDCCEDDDBC;BECBBEBCABADBEBDABCDAAECEDACBABAEBACEEDCDADEA;CAAAAECDECEDDABAEDDBABEBEBEADECDDADEBBEDADEEE;ECBCBCDBECADBCBBCEDCABCEBBCDABBCACBDABBCBDCBC;0;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1.0;120.0;120.0;100.0;120.0;100.0;560.0
322699;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3300456;Belford Roxo;33;RJ;1;1;1;1;1419.0;1385.0;1398.0;1407.0;628.3;579.6;577.4;400.5;DCEACCADBEABBEDAEBADDBCCDAADCBBEACAADEDCCDAED;BAADBADCEBECEDAAEAEAAEAADEDDEBBCAABECBEECDAAB;CAAACABCBEEECEDDBADDBBCEBCBEBDDBDABEDDDDDCECB;DCDDCDCCDABCDBDBEEBDACCBBADCBAADCDBDCEDBAADCC;0;BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE;1.0;160.0;200.0;140.0;180.0;120.0;800.0
1692467;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3302502;Magé;33;RJ;1;1;1;1;1420.0;1383.0;1395.0;1408.0;510.8;583.9;595.3;678.1;DABEADAECEEDDEAABEDCABECADBCBDBDCCBBEEDC.ADBA;CECAABACDCADDEABBACDCAECCBAAEAEAEEABAEDEDABCC;CBAADECBECEDDDBDEDBBBBBCCBCAAAACDBBBCBEDADEEB;DEACBEEAACEEDCABBCCCBECECADDBBABCECADBBAADBCB;0;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1.0;160.0;200.0;180.0;160.0;160.0;860.0
3314751;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;1;1;1;1;1419.0;1385.0;1398.0;1407.0;415.5;490.1;549.8;572.2;ECEDEEDDACEAEDCDDBDDAAADECACADBBCDDEAEBBDCEBB;AEAABDAEDCCCEAADEEEBBCAACEECADDEEAAECBABDDBCC;CDDDACDCBCEECEBBAAEAADDEBEDEEAEBDECDDCBDDAECA;BA*ABABCCACADACBEBBABCCBBBDBCDCAEEDBBADABAEDC;1;BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE;1.0;120.0;180.0;120.0;180.0;200.0;800.0
1899094;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;1;1;1;1;1422.0;1384.0;1396.0;1410.0;568.4;576.5;568.8;578.7;BCCACEAAEBDCCEEEBDAEEABDCCCCDDBCBACBCEDBEACED;ADDAECDBECBDEBBBDAEAACDABBEAEEDBEACBAECAECCDA;ACCCDBADEDBBDDCEADDEBCDEDDCDDBBBEBCCDDCECDDDC;BECEBEEDDCDCCDBBCCDBBEBCBABDBCEEBBCDBBEBCBADD;0;BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD;1.0;160.0;180.0;180.0;180.0;200.0;900.0
2749677;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3304557;Rio de Janeiro;33;RJ;1;1;1;1;1419.0;1385.0;1398.0;1407.0;505.1;547.9;547.6;480.5;ED*ADDEAEACBDBBCEABDCCECEAEBDBACBDEBEECDADBEB;CABEECABECACBCACAAEACEEADEEDAEDEBABBCDAEADBAD;CBABCDDCEAEECEBABDECBCDEBABAAADBCADDBDADDAECA;AADACBBACBCEEEDDDDBBEAECBAADCBBDEABECECAADDCB;0;BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE;1.0;80.0;120.0;80.0;80.0;40.0;400.0
157600;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;1;1;1;1;1420.0;1383.0;1395.0;1408.0;553.4;612.3;620.7;640.6;EAABEBCCEEEBACDDDDBDADBCDEDCEABBCCDEBDBAAADAD;CECEBEBCEBCDEAABDBCDAAACEBACBAEAEEAEEEAADACCE;CAABEECBECEDDCBDEDECABBDEBCADECBDBDACBEDADEEB;CEBBADEDBBCBCCECCACBBDCCCEAEBDABEDEBDADDDCBAC;0;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1.0;160.0;200.0;160.0;200.0;200.0;920.0
3075792;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;1;1;1;1;1422.0;1384.0;1396.0;1410.0;595.3;436.4;527.8;677.2;EBCDDBBCEDBCABCDCEEEEEABDCCEADEDBECBCEDBDACCB;BCDDBCBABBAACEDECBEACBDADEBBAACECACBEACADCABB;AADCADADECBEEDDEBDDDABAEDDAEDDBBEBDBDEBDDCBAB;BACEBCBEECABDBCDEBADCDECDABCADBCCBBDADACBCEDD;0;BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD;1.0;160.0;200.0;180.0;180.0;160.0;880.0
1334265;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;1;1;1;1;1421.0;1386.0;1397.0;1409.0;523.3;628.3;591.7;592.0;DDBECEABBDCDDCEEBCDBDECABCADEABCDDBECDCDCDBCB;AEBEADEECDAECCDDDBBDBEBBDADAACCEAEEAEDEBBCECE;AACDBCBEDADEEBDDBDBBCEBDECDDCBDDCADEDDDECBECC;CDECCABCBDDDDDBEBDDEDEBDEDEAECAADACECAAEDBDBE;0;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1.0;160.0;200.0;160.0;160.0;180.0;860.0
822446;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;1;1;1;1;1419.0;1385.0;1398.0;1407.0;561.5;571.4;577.6;642.7;EEEDDCAECAAABBEEEACDCCAACDECAECAECCCBDCBBCCBC;CBEDCCDBEBCDABABDCEABDEBDBBBBBBEEAAECBABCADCD;DDAEDDACBDEECBADDABDBDEEBCBEADABDCEDBDBDDBECB;DBBACCBBDDEBBCCBABCCBACDCCCACCCDADCBBEEBCCEBB;1;BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE;1.0;120.0;120.0;140.0;120.0;80.0;580.0
2499697;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;1;1;1;1;1421.0;1386.0;1397.0;1409.0;598.5;575.2;607.2;646.1;DBBEDEEDAACCACDDEBDBEECBBADBCDEAECBCBEAADEAEB;ADEDADAEBEACCEDBDBCDEEBEACDAACDEAECBCBDBBDECC;AACCACBEDAAEEBDBEDABCEACBDCCDDADCADEDDAECDECE;CBBEBACBBBCECDDABEBACEEBBCEBABECCABBDACEDDEDE;0;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1.0;140.0;120.0;120.0;120.0;80.0;580.0
2811588;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;1;1;1;1;1421.0;1386.0;1397.0;1409.0;673.4;727.1;634.5;624.4;DDBDBEBBACCDECBCEDBDBECBBCDEDABAEBCCCEAACECED;ACBCADEECDAECEEADBADBEBCDADABCDEABCAEDEBBCECE;AACEDCDEDADEEBECCDBBCBECBAEBADCDCBDEDDCECBECA;CCBDDACEBACAAEAACAACDCADCEECCCDADBABEACDEBEAE;0;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1.0;140.0;160.0;140.0;120.0;160.0;720.0
2883876;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;1;1;1;1;1420.0;1383.0;1395.0;1408.0;572.8;461.6;575.7;670.6;BEEBCADCACEDDCBDDCDBCDDEBDEDBEEECCCCDEDAABDDC;ADBBCCADBDDDDEABAECBCAECDABECACAEDBADEACBEBCE;CBADEECBECDDDCBDEDBCBBBBECDADAEBDDDBCEEDADCEB;BECEADEEACACDBEBDCCEBECACBCABBACBEDADEDDDEBAB;0;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1.0;80.0;160.0;80.0;120.0;60.0;500.0
3528217;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;1;1;1;1;1419.0;1385.0;1398.0;1407.0;580.3;460.9;542.9;694.0;BAEAECDAACABEDADBBEBBCDCBAEDDACAACEADBBCDCEAE;DBCDBCDECCCDEBABDAEBADAECBEDCCADEAABEBBEDBECD;EAABCDBCDEEECDBACACDADCEBCAECAABDCCDBDACEDDCB;DBBABDABDDCBADBBADCEBCEBCBABBCDEACBDABCEADECE;0;BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE;1.0;120.0;140.0;120.0;140.0;100.0;620.0
475503;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;1;1;1;1;1421.0;1386.0;1397.0;1409.0;572.2;564.7;588.3;539.4;DDAAEBBDBACCECBAECDDBDDBBEACDEDDECDAEDAACAAAE;ABCCDCEEAAEECCDAEBBDBBBEDADCBCEBACCABEBBBCDCB;EACEBEBECADCEBADBDABDEBDBACBABDDCBDEDDDECBECE;CEBCCEDEBCCBCABAAEEAAEBDEDCBEEEEDACBCCBCEBACA;0;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1.0;120.0;200.0;120.0;120.0;120.0;680.0
183672;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;1;1;1;1;1421.0;1386.0;1397.0;1409.0;484.2;512.2;520.7;438.0;DECCEEDDAECCECAEECCCEEDCBBDCABDCEDDEECCAECAAE;ABECACAEABAEDCAEDCDDBCACAEDADCBCAEDACCBADABCA;AAECACBBDDADEBDDDDABEEEBDADBBBBCBADEDDADCBEDD;CDADDDECECCECCACCECCBCDABDBDEAAEDDCADADEBCBCB;0;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1.0;140.0;180.0;140.0;160.0;160.0;780.0
4221614;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3304557;Rio de Janeiro;33;RJ;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;
2580936;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;1;1;1;1;1422.0;1384.0;1396.0;1410.0;474.7;448.4;503.7;380.4;BCAEBAAECDDBCEDCBACEBCDEBEBCEBCDBECADCBEBACBD;ACDBECABACECBCDCDACBDCDABDBAEEBCACDBCEADBCDCB;DCEABDADBDBBDEDEBDBCDBCEDEBCEBACEADCECDECBCAB;BCEBCBEDCBBCADBCEBADBBDADBEBDEBDCEBDCACEBDECA;1;BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD;1.0;140.0;120.0;120.0;100.0;0.0;480.0
3640795;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;1;1;1;1;1421.0;1386.0;1397.0;1409.0;545.6;585.8;599.8;663.3;DEBCDEDBCBCDECBACADCDEECADBEECDDABCEAEBBCEBDD;ADCAACBEDEAECEDABBCDBEBBACDCECDEAEAADEBCDCECB;AACEACBEBADEEBDACDABDAEDDDDCEDBDCBDEDDAECCECD;CBBABADABEDCDDDABDBCBEDBCBECDBACBEAECACBDEDCB;0;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1.0;180.0;200.0;180.0;200.0;160.0;920.0
1231224;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;1;1;1;1;1422.0;1384.0;1396.0;1410.0;498.0;588.3;584.7;648.3;CDCCEBDAAEBECDDBBECDDCADDBADABEEBCCDDEABBEDCB;DCDCACEBEDBAEBBAEACDBCDACEAADEEEEABBAEBAACEDA;AACEBDADECBDDBDEBDDBBCCEDDACBDBCEBCEBACECDBDA;CCCEBCADBADCABCAACCCEBBCEAACBBACBBDBAAACAACDD;0;BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD;1.0;160.0;200.0;160.0;180.0;200.0;900.0
37128;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3304557;Rio de Janeiro;33;RJ;1;1;1;1;1419.0;1385.0;1398.0;1407.0;593.3;578.6;638.3;710.6;BAEDECBBDECEEDCCEBBDABBCEAEDBDACABCEDABDDDCBB;CADDECDBCBCCECADEADADBEACEBCEBBEAACECBAECDBCD;DDCAADDCBDEECCEBBDEDADEEBCBEBABBCEBDCDBDDAECB;ECBABCADEDBBADBDADCABCCCDCDDEBDEDEDBAACCBCEDB;1;BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE;1.0;160.0;200.0;180.0;200.0;200.0;940.0
3006263;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;1;1;1;1;1419.0;1385.0;1398.0;1407.0;633.2;644.5;670.5;710.6;BAEDECBEECAACBDBEEBDABDCECEDABAADCDCEECCDBDBD;EAEDBADAEBECEDACEAEABBCACEEDEBBCCACECEDBCDDAD;EAAACDDDBDEECCECBAEDADEEBCBEDADBCECDBBDDDCECB;ECBABAAEEDBBCDDCADCCBCACDCECCCEDACDEDCCBBCACB;0;BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE;1.0;160.0;140.0;120.0;140.0;160.0;720.0
2558185;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3305109;São João de Meriti;33;RJ;1;1;1;1;1420.0;1383.0;1395.0;1408.0;399.6;346.8;540.8;411.2;DAACBDEEAEDCDAABCAACBBCDCDAEACDACCCEDECEDCDAA;BACBCECAEDBDEBACEBCEDACBCBBACDEBCACDCABDBCEDA;CBEABECBEAEDDAACECBCABCCDBCDBCACDADBABECADEEB;DBCEDBBDBCDACEBCBDACEACEABDCEBCABACECAABDCEDC;1;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1.0;80.0;100.0;80.0;80.0;20.0;360.0
2971538;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;1;1;1;1;1420.0;1383.0;1395.0;1408.0;615.0;554.1;580.8;674.2;EEEDAACCAEABCCBABEACDAECCECABBBECBACCDECEBDAB;DDCABBBCABCDDAEBCBEDCADCEDABECEAECADDDADDCDBA;CBAACECBECDDDABCEDECCABEEBCBABBBDDDDCBECADEEB;CCBCBEDECDABBCCDBBCDBCBECABABAACBDCDDEBDCABBC;0;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1.0;120.0;200.0;140.0;120.0;140.0;720.0
2790145;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;1;1;1;1;1421.0;1386.0;1397.0;1409.0;625.8;584.8;598.2;646.8;DDADDEACAABDBCBCEDDEDEEAECCABBECEBDCEEAACAAEB;ACEBACBEDBACCEBAABCDBEBCBDDCBCDCAECADCEBDBDCB;AAECABBEBAAEEBCDBDABCAAABDCDCDDDCBDEDDCECBECD;CEBCBADBDAAACBBACDBCDCCBBCEDDBCADCBCAABDDCBBC;0;DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED;ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE;AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE;CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB;1.0;160.0;160.0;140.0;140.0;140.0;740.0
2999234;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3302502;Magé;33;RJ;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;
1610703;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;0;1;1;0;;1384.0;1396.0;;;642.5;582.6;;;BADBBCDCECEDEBBBEACEBADABCCADEEAEADEACCBECEDA;AACEADADECDDDAEEBDAEDCBEDDCDCAEDEBDAAAEECCBBA;;0;;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;;1.0;180.0;180.0;140.0;160.0;180.0;840.0
2578014;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3302502;Magé;33;RJ;1;1;1;1;1419.0;1385.0;1398.0;1407.0;464.9;506.8;539.5;552.0;BBCEDDDDADCDCDDBC.DDAADCDCDEDAADDDCEDDDDDBDDD;DAAABDDBBAECDCADEDEABEDDEEEDEDDBDADDAEDEDDADD;DAABCDDCBDDEDDABBDDDADDEBCDEDAEBDDDDDDBDDEDDD;DDBACDDCDDDDDDDDDACDDDCDADDDBDDDDDDDBADDDBECD;0;BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED;CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD;EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB;ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE;1.0;120.0;100.0;100.0;80.0;60.0;460.0
876539;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3302502;Magé;33;RJ;1;1;1;1;1420.0;1383.0;1395.0;1408.0;587.7;587.8;569.9;703.1;EBADACAEADEDBABDEDBBEBDCABADBAEECAEDCDDEAADAC;EEBBBEBCDACADCBBCECDCAECECADBEBAEDADEEAADADCC;CAAAAECBECDDDABCECDCEBAEEBCEDADEDABACBEDCCEEA;CECBBCDADCABDCEEBBCDBDCCCEDBCEACAADDDCBAEDBBC;0;CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB;CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC;CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB;CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE;1.0;120.0;180.0;120.0;160.0;160.0;740.0
1830699;2024;33439265.0;3301702.0;Duque de Caxias;33.0;RJ;1.0;1.0;1.0;3301702;Duque de Caxias;33;RJ;1;1;1;1;1422.0;1384.0;1396.0;1410.0;403.3;570.0;576.2;591.9;ECADBCAEBBBECCDCCEAABDACAECDDCDBBBCACBDBEAEED;BADEECDCECDCEBDABBCABCDBBCAADECCECBBAECAACEAA;AACDACADECBCDADEDDBDDCBEDDCDBDBCEBDCBACECCDAC;CBDEECECBDDCBEDDADCBBEBEBCBBBCDDCACAAAACACEED;0;BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD;DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA;AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC;DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD;1.0;120.0;200.0;140.0;140.0;180.0;780.0
